#80
102 -0.053100
103 0.057200
104 -0.045600
105 0.044800
106 -0.038000
107 0.002900
108 0.003900
109 0.001500
110 0.005800
111 0.001300
112 0.006100
113 0.000600
114 0.007100
115 0.003600
116 0.004000
117 0.002700
118 0.005100
119 0.001100
120 0.007700
121 0.003000
122 0.006700
123 0.003100
124 0.006500
125 0.003200
126 0.006100




