-1.000000000000000000e+00 2.779870139437899290e+00 4.791059760828568770e+00 6.999999999999994671e+00 7.000000000000000000e+00 9.064618573309138228e+00 1.136445152642439993e+01
-9.989994997498748974e-01 2.779252506949402068e+00 4.790483667201973716e+00 6.998999499749874786e+00 6.998999499749878339e+00 9.063584988752094063e+00 1.136267683609603019e+01
-9.979989994997499059e-01 2.778634636103480382e+00 4.789907182059802260e+00 6.997998999499749573e+00 6.997998999499753126e+00 9.062551203818046019e+00 1.136090297601765897e+01
-9.969984992496248033e-01 2.778016526709341960e+00 4.789330305186092929e+00 6.996998499249624359e+00 6.996998499249626136e+00 9.061517218671607310e+00 1.135912994643144813e+01
-9.959979989994997007e-01 2.777398178575975152e+00 4.788753036365013038e+00 6.995997998999499146e+00 6.995997998999500034e+00 9.060483033478405446e+00 1.135735774757861449e+01
-9.949974987493747092e-01 2.776779591512133827e+00 4.788175375380903986e+00 6.994997498749374820e+00 6.994997498749378373e+00 9.059448648405080462e+00 1.135558637969938012e+01
-9.939969984992496066e-01 2.776160765326309843e+00 4.787597322018251944e+00 6.993996998499248718e+00 6.993996998499251383e+00 9.058414063619371959e+00 1.135381584303303626e+01
-9.929964982491246150e-01 2.775541699826822750e+00 4.787018876061698514e+00 6.992996498249122617e+00 6.992996498249123505e+00 9.057379279290064034e+00 1.135204613781791494e+01
-9.919959979989995125e-01 2.774922394821695448e+00 4.786440037296042505e+00 6.991995997998998291e+00 6.991995997999000956e+00 9.056344295586914228e+00 1.135027726429136230e+01
-9.909954977488744099e-01 2.774302850118738561e+00 4.785860805506231941e+00 6.990995497748871301e+00 6.990995497748875742e+00 9.055309112680815176e+00 1.134850922268971907e+01
-9.899949974987494183e-01 2.773683065525545111e+00 4.785281180477386265e+00 6.989994997498746976e+00 6.989994997498750529e+00 9.054273730743634729e+00 1.134674201324842002e+01
-9.889944972486243158e-01 2.773063040849462979e+00 4.784701161994777685e+00 6.988994497248624427e+00 6.988994497248625315e+00 9.053238149948333202e+00 1.134497563620190874e+01
-9.879939969984992132e-01 2.772442775897586031e+00 4.784120749843834730e+00 6.987993996998497437e+00 6.987993996998499213e+00 9.052202370468913628e+00 1.134321009178363759e+01
-9.869934967483742216e-01 2.771822270476805627e+00 4.783539943810144024e+00 6.986993496748374000e+00 6.986993496748374000e+00 9.051166392480425316e+00 1.134144538022609972e+01
-9.859929964982491191e-01 2.771201524393745785e+00 4.782958743679473379e+00 6.985992996498249674e+00 6.985992996498250562e+00 9.050130216158974505e+00 1.133968150176081480e+01
-9.849924962481240165e-01 2.770580537454826242e+00 4.782377149237720282e+00 6.984992496248123572e+00 6.984992496248125349e+00 9.049093841681687067e+00 1.133791845661827224e+01
-9.839919959979990249e-01 2.769959309466203834e+00 4.781795160270974065e+00 6.983991995997999247e+00 6.983991995998001912e+00 9.048057269226777777e+00 1.133615624502803421e+01
-9.829914957478739224e-01 2.769337840233800918e+00 4.781212776565471501e+00 6.982991495747874033e+00 6.982991495747874033e+00 9.047020498973559199e+00 1.133439486721868228e+01
-9.819909954977488198e-01 2.768716129563316031e+00 4.780629997907628770e+00 6.981990995497747043e+00 6.981990995497747932e+00 9.045983531102294251e+00 1.133263432341776777e+01
-9.809904952476238282e-01 2.768094177260212341e+00 4.780046824084011270e+00 6.980990495247622718e+00 6.980990495247624494e+00 9.044946365794368504e+00 1.133087461385189521e+01
-9.799899949974987257e-01 2.767471983129709656e+00 4.779463254881371803e+00 6.979989994997497504e+00 6.979989994997498393e+00 9.043909003232238675e+00 1.132911573874666900e+01
-9.789894947473737341e-01 2.766849546976777319e+00 4.778879290086610609e+00 6.978989494747374067e+00 6.978989494747376732e+00 9.042871443599397097e+00 1.132735769832671124e+01
-9.779889944972486315e-01 2.766226868606156408e+00 4.778294929486816223e+00 6.977988994497247077e+00 6.977988994497247965e+00 9.041833687080394810e+00 1.132560049281560133e+01
-9.769884942471235290e-01 2.765603947822366848e+00 4.777710172869231720e+00 6.976988494247123640e+00 6.976988494247124528e+00 9.040795733860887751e+00 1.132384412243601624e+01
-9.759879939969985374e-01 2.764980784429665661e+00 4.777125020021281365e+00 6.975987993996997538e+00 6.975987993996998426e+00 9.039757584127491086e+00 1.132208858740954049e+01
-9.749874937468734348e-01 2.764357378232084272e+00 4.776539470730547521e+00 6.974987493746870548e+00 6.974987493746874989e+00 9.038719238067994155e+00 1.132033388795683670e+01
-9.739869934967483323e-01 2.763733729033402753e+00 4.775953524784810611e+00 6.973986993496747999e+00 6.973986993496749776e+00 9.037680695871246783e+00 1.131858002429752830e+01
-9.729864932466233407e-01 2.763109836637173800e+00 4.775367181972003827e+00 6.972986493246621897e+00 6.972986493246624562e+00 9.036641957727072239e+00 1.131682699665025638e+01
-9.719859929964982381e-01 2.762485700846701420e+00 4.774780442080235332e+00 6.971985992996495796e+00 6.971985992996499348e+00 9.035603023826441316e+00 1.131507480523261222e+01
-9.709854927463731356e-01 2.761861321465069352e+00 4.774193304897796253e+00 6.970985492746371470e+00 6.970985492746372358e+00 9.034563894361372860e+00 1.131332345026125452e+01
-9.699849924962481440e-01 2.761236698295087777e+00 4.773605770213167787e+00 6.969984992496247145e+00 6.969984992496248033e+00 9.033524569524946202e+00 1.131157293195180635e+01
-9.689844922461230414e-01 2.760611831139343053e+00 4.773017837814987452e+00 6.968984492246122819e+00 6.968984492246123708e+00 9.032485049511320696e+00 1.130982325051883386e+01
-9.679839919959980499e-01 2.759986719800199495e+00 4.772429507492073064e+00 6.967983991995999382e+00 6.967983991996000270e+00 9.031445334515716183e+00 1.130807440617600967e+01
-9.669834917458729473e-01 2.759361364079756740e+00 4.771840779033427182e+00 6.966983491745873280e+00 6.966983491745875057e+00 9.030405424734448516e+00 1.130632639913585713e+01
-9.659829914957478447e-01 2.758735763779867511e+00 4.771251652228238882e+00 6.965982991495746290e+00 6.965982991495750731e+00 9.029365320364895808e+00 1.130457922961000605e+01
-9.649824912456228532e-01 2.758109918702167818e+00 4.770662126865874875e+00 6.964982491245622853e+00 6.964982491245624630e+00 9.028325021605482448e+00 1.130283289780896361e+01
-9.639819909954977506e-01 2.757483828648025437e+00 4.770072202735880396e+00 6.963981990995496751e+00 6.963981990995497640e+00 9.027284528655785678e+00 1.130108740394231859e+01
-9.629814907453726480e-01 2.756857493418596761e+00 4.769481879627990750e+00 6.962981490745371538e+00 6.962981490745374202e+00 9.026243841716340199e+00 1.129934274821856377e+01
-9.619809904952476565e-01 2.756230912814746858e+00 4.768891157332128650e+00 6.961980990495245436e+00 6.961980990495248989e+00 9.025202960988877976e+00 1.129759893084524514e+01
-9.609804902451225539e-01 2.755604086637156058e+00 4.768300035638388223e+00 6.960980490245123775e+00 6.960980490245124663e+00 9.024161886676155930e+00 1.129585595202880022e+01
-9.599799899949974513e-01 2.754977014686208037e+00 4.767708514337057224e+00 6.959979989994996785e+00 6.959979989994997673e+00 9.023120618981996799e+00 1.129411381197473574e+01
-9.589794897448724598e-01 2.754349696762082189e+00 4.767116593218620579e+00 6.958979489744868907e+00 6.958979489744872460e+00 9.022079158111306896e+00 1.129237251088748373e+01
-9.579789894947473572e-01 2.753722132664709221e+00 4.766524272073742630e+00 6.957978989494747246e+00 6.957978989494747246e+00 9.021037504270129403e+00 1.129063204897042105e+01
-9.569784892446223656e-01 2.753094322193742727e+00 4.765931550693279561e+00 6.956978489244620256e+00 6.956978489244621144e+00 9.019995657665527133e+00 1.128889242642596535e+01
-9.559779889944972631e-01 2.752466265148630242e+00 4.765338428868272302e+00 6.955977988994495931e+00 6.955977988994496819e+00 9.018953618505634040e+00 1.128715364345542937e+01
-9.549774887443721605e-01 2.751837961328552851e+00 4.764744906389968726e+00 6.954977488744369829e+00 6.954977488744375158e+00 9.017911386999745815e+00 1.128541570025921459e+01
-9.539769884942471689e-01 2.751209410532457156e+00 4.764150983049789900e+00 6.953976988494248168e+00 6.953976988494249056e+00 9.016868963358229294e+00 1.128367859703651455e+01
-9.529764882441220664e-01 2.750580612559046401e+00 4.763556658639366503e+00 6.952976488244121178e+00 6.952976488244122955e+00 9.015826347792431861e+00 1.128194233398564883e+01
-9.519759879939969638e-01 2.749951567206748493e+00 4.762961932950512178e+00 6.951975987993995965e+00 6.951975987993996853e+00 9.014783540514930138e+00 1.128020691130378594e+01
-9.509754877438719722e-01 2.749322274273797717e+00 4.762366805775242184e+00 6.950975487743869863e+00 6.950975487743871639e+00 9.013740541739274192e+00 1.127847232918714759e+01
-9.499749874937468697e-01 2.748692733558140588e+00 4.761771276905778727e+00 6.949974987493745537e+00 6.949974987493747314e+00 9.012697351680209579e+00 1.127673858783087368e+01
-9.489744872436217671e-01 2.748062944857480261e+00 4.761175346134518982e+00 6.948974487243622100e+00 6.948974487243623877e+00 9.011653970553460624e+00 1.127500568742904363e+01
-9.479739869934967755e-01 2.747432907969299620e+00 4.760579013254079506e+00 6.947973986993497775e+00 6.947973986993500439e+00 9.010610398575911617e+00 1.127327362817468703e+01
-9.469734867433716730e-01 2.746802622690799112e+00 4.759982278057253602e+00 6.946973486743369897e+00 6.946973486743371673e+00 9.009566635965542858e+00 1.127154241025987957e+01
-9.459729864932466814e-01 2.746172088818966017e+00 4.759385140337077047e+00 6.945972986493243795e+00 6.945972986493248236e+00 9.008522682941423554e+00 1.126981203387554764e+01
-9.449724862431215788e-01 2.745541306150517613e+00 4.758787599886742825e+00 6.944972486243121246e+00 6.944972486243122134e+00 9.007478539723635436e+00 1.126808249921159799e+01
-9.439719859929964763e-01 2.744910274481929591e+00 4.758189656499651754e+00 6.943971985992997809e+00 6.943971985992999585e+00 9.006434206533484144e+00 1.126635380645691598e+01
-9.429714857428714847e-01 2.744278993609430728e+00 4.757591309969444460e+00 6.942971485742871707e+00 6.942971485742874371e+00 9.005389683593287842e+00 1.126462595579933001e+01
-9.419709854927463821e-01 2.743647463328992231e+00 4.756992560089927657e+00 6.941970985492746493e+00 6.941970985492747381e+00 9.004344971126469588e+00 1.126289894742557252e+01
-9.409704852426212796e-01 2.743015683436350827e+00 4.756393406655135436e+00 6.940970485242621280e+00 6.940970485242621280e+00 9.003300069357592861e+00 1.126117278152140955e+01
-9.399699849924962880e-01 2.742383653726985671e+00 4.755793849459315936e+00 6.939969984992496066e+00 6.939969984992498730e+00 9.002254978512238992e+00 1.125944745827144544e+01
-9.389694847423711854e-01 2.741751373996125452e+00 4.755193888296883387e+00 6.938969484742368188e+00 6.938969484742369076e+00 9.001209698817175919e+00 1.125772297785931109e+01
-9.379689844922460829e-01 2.741118844038748392e+00 4.754593522962521135e+00 6.937968984492246527e+00 6.937968984492248303e+00 9.000164230500200091e+00 1.125599934046751649e+01
-9.369684842421210913e-01 2.740486063649591131e+00 4.753992753251062631e+00 6.936968484242121313e+00 6.936968484242121313e+00 8.999118573790267916e+00 1.125427654627756979e+01
-9.359679839919959887e-01 2.739853032623127405e+00 4.753391578957595343e+00 6.935967983991996988e+00 6.935967983991999652e+00 8.998072728917351881e+00 1.125255459546989734e+01
-9.349674837418708861e-01 2.739219750753596472e+00 4.752789999877397698e+00 6.934967483741869110e+00 6.934967483741870886e+00 8.997026696112669697e+00 1.125083348822383655e+01
-9.339669834917458946e-01 2.738586217834960479e+00 4.752188015805984378e+00 6.933966983491745673e+00 6.933966983491746561e+00 8.995980475608359228e+00 1.124911322471766972e+01
-9.329664832416207920e-01 2.737952433660964857e+00 4.751585626539051255e+00 6.932966483241619571e+00 6.932966483241622235e+00 8.994934067637830211e+00 1.124739380512863995e+01
-9.319659829914958005e-01 2.737318398025081478e+00 4.750982831872534007e+00 6.931965982991494357e+00 6.931965982991497022e+00 8.993887472435471153e+00 1.124567522963290322e+01
-9.309654827413706979e-01 2.736684110720524643e+00 4.750379631602569042e+00 6.930965482741370032e+00 6.930965482741370920e+00 8.992840690236864276e+00 1.124395749840553727e+01
-9.299649824912455953e-01 2.736049571540267067e+00 4.749776025525532575e+00 6.929964982491245706e+00 6.929964982491246595e+00 8.991793721278632745e+00 1.124224061162058241e+01
-9.289644822411206038e-01 2.735414780277032776e+00 4.749172013437982010e+00 6.928964482241118716e+00 6.928964482241120493e+00 8.990746565798504619e+00 1.124052456945094569e+01
-9.279639819909955012e-01 2.734779736723284671e+00 4.748567595136743869e+00 6.927963981990995279e+00 6.927963981990995279e+00 8.989699224035408776e+00 1.123880937206853048e+01
-9.269634817408703986e-01 2.734144440671236964e+00 4.747962770418816980e+00 6.926963481740871842e+00 6.926963481740872730e+00 8.988651696229274179e+00 1.123709501964415658e+01
-9.259629814907454071e-01 2.733508891912855177e+00 4.747357539081447086e+00 6.925962981490744852e+00 6.925962981490744852e+00 8.987603982621193310e+00 1.123538151234747851e+01
-9.249624812406203045e-01 2.732873090239834823e+00 4.746751900922101974e+00 6.924962481240620527e+00 6.924962481240620527e+00 8.986556083453358212e+00 1.123366885034718798e+01
-9.239619809904953129e-01 2.732237035443631612e+00 4.746145855738475916e+00 6.923961980990493537e+00 6.923961980990497977e+00 8.985507998969026744e+00 1.123195703381083987e+01
-9.229614807403702104e-01 2.731600727315445454e+00 4.745539403328469241e+00 6.922961480740370988e+00 6.922961480740373652e+00 8.984459729412673568e+00 1.123024606290488414e+01
-9.219609804902451078e-01 2.730964165646215136e+00 4.744932543490220311e+00 6.921960980490243998e+00 6.921960980490244886e+00 8.983411275029761001e+00 1.122853593779478487e+01
-9.209604802401201162e-01 2.730327350226630756e+00 4.744325276022108184e+00 6.920960480240121449e+00 6.920960480240121449e+00 8.982362636066950401e+00 1.122682665864478935e+01
-9.199599799899950137e-01 2.729690280847117734e+00 4.743717600722704653e+00 6.919959979989993570e+00 6.919959979989995347e+00 8.981313812771967164e+00 1.122511822561818384e+01
-9.189594797398699111e-01 2.729052957297861681e+00 4.743109517390855956e+00 6.918959479739871909e+00 6.918959479739871909e+00 8.980264805393693095e+00 1.122341063887706092e+01
-9.179589794897449195e-01 2.728415379368792415e+00 4.742501025825590411e+00 6.917958979489744031e+00 6.917958979489744031e+00 8.979215614182081140e+00 1.122170389858252904e+01
-9.169584792396198170e-01 2.727777546849548429e+00 4.741892125826209003e+00 6.916958479239618818e+00 6.916958479239619706e+00 8.978166239388222891e+00 1.121999800489450472e+01
-9.159579789894947144e-01 2.727139459529571042e+00 4.741282817192220556e+00 6.915957978989491828e+00 6.915957978989492716e+00 8.977116681264298848e+00 1.121829295797190618e+01
-9.149574787393697228e-01 2.726501117197972945e+00 4.740673099723373696e+00 6.914957478739364838e+00 6.914957478739367502e+00 8.976066940063647692e+00 1.121658875797247390e+01
-9.139569784892446203e-01 2.725862519643687421e+00 4.740062973219655973e+00 6.913956978489241401e+00 6.913956978489244953e+00 8.975017016040713003e+00 1.121488540505293940e+01
-9.129564782391195177e-01 2.725223666655328003e+00 4.739452437481283198e+00 6.912956478239117075e+00 6.912956478239118852e+00 8.973966909451007723e+00 1.121318289936885471e+01
-9.119559779889945261e-01 2.724584558021286185e+00 4.738841492308710990e+00 6.911955977988994526e+00 6.911955977988995414e+00 8.972916620551206535e+00 1.121148124107477351e+01
-9.109554777388694236e-01 2.723945193529678122e+00 4.738230137502622341e+00 6.910955477738866648e+00 6.910955477738867536e+00 8.971866149599152962e+00 1.120978043032403981e+01
-9.099549774887443210e-01 2.723305572968362398e+00 4.737618372863961369e+00 6.909954977488743211e+00 6.909954977488745875e+00 8.970815496853678184e+00 1.120808046726899398e+01
-9.089544772386193294e-01 2.722665696124952461e+00 4.737006198193903117e+00 6.908954477238618885e+00 6.908954477238619774e+00 8.969764662574799985e+00 1.120638135206080044e+01
-9.079539769884942269e-01 2.722025562786802411e+00 4.736393613293843785e+00 6.907953976988494560e+00 6.907953976988497224e+00 8.968713647023731639e+00 1.120468308484960041e+01
-9.069534767383692353e-01 2.721385172740983904e+00 4.735780617965459349e+00 6.906953476738369346e+00 6.906953476738371123e+00 8.967662450462682955e+00 1.120298566578434851e+01
-9.059529764882441327e-01 2.720744525774321687e+00 4.735167212010622961e+00 6.905952976488242356e+00 6.905952976488245021e+00 8.966611073155062783e+00 1.120128909501296732e+01
-9.049524762381190301e-01 2.720103621673400696e+00 4.734553395231487549e+00 6.904952476238118031e+00 6.904952476238118919e+00 8.965559515365356447e+00 1.119959337268221944e+01
-9.039519759879940386e-01 2.719462460224523426e+00 4.733939167430446737e+00 6.903951975987992817e+00 6.903951975987993706e+00 8.964507777359196794e+00 1.119789849893781408e+01
-9.029514757378689360e-01 2.718821041213722367e+00 4.733324528410122412e+00 6.902951475737868492e+00 6.902951475737869380e+00 8.963455859403346437e+00 1.119620447392427920e+01
-9.019509754877438334e-01 2.718179364426800859e+00 4.732709477973403800e+00 6.901950975487744167e+00 6.901950975487745943e+00 8.962403761765679988e+00 1.119451129778510712e+01
-9.009504752376188419e-01 2.717537429649272696e+00 4.732094015923419938e+00 6.900950475237618953e+00 6.900950475237619841e+00 8.961351484715173399e+00 1.119281897066260534e+01
-8.999499749874937393e-01 2.716895236666429625e+00 4.731478142063538783e+00 6.899949974987492851e+00 6.899949974987494627e+00 8.960299028521943043e+00 1.119112749269809370e+01
-8.989494747373687478e-01 2.716252785263231218e+00 4.730861856197403625e+00 6.898949474737368526e+00 6.898949474737369414e+00 8.959246393457256374e+00 1.118943686403157756e+01
-8.979489744872436452e-01 2.715610075224443420e+00 4.730245158128883354e+00 6.897948974487242424e+00 6.897948974487243312e+00 8.958193579793483963e+00 1.118774708480214031e+01
-8.969484742371185426e-01 2.714967106334551517e+00 4.729628047662121304e+00 6.896948474237118099e+00 6.896948474237120763e+00 8.957140587804133247e+00 1.118605815514767876e+01
-8.959479739869935511e-01 2.714323878377758348e+00 4.729010524601505949e+00 6.895947973986990220e+00 6.895947973986994661e+00 8.956087417763775704e+00 1.118437007520493509e+01
-8.949474737368684485e-01 2.713680391138021619e+00 4.728392588751688663e+00 6.894947473736867671e+00 6.894947473736868560e+00 8.955034069948206721e+00 1.118268284510957322e+01
-8.939469734867433459e-01 2.713036644399032582e+00 4.727774239917548194e+00 6.893946973486742458e+00 6.893946973486742458e+00 8.953980544634275063e+00 1.118099646499611133e+01
-8.929464732366183544e-01 2.712392637944219587e+00 4.727155477904258163e+00 6.892946473236617244e+00 6.892946473236618132e+00 8.952926842099985905e+00 1.117931093499801598e+01
-8.919459729864932518e-01 2.711748371556740977e+00 4.726536302517225785e+00 6.891945972986491142e+00 6.891945972986492031e+00 8.951872962624470631e+00 1.117762625524752984e+01
-8.909454727363681492e-01 2.711103845019499303e+00 4.725916713562140714e+00 6.890945472736369481e+00 6.890945472736370370e+00 8.950818906488013482e+00 1.117594242587583864e+01
-8.899449724862431577e-01 2.710459058115125330e+00 4.725296710844921755e+00 6.889944972486243380e+00 6.889944972486246044e+00 8.949764673971966289e+00 1.117425944701296636e+01
-8.889444722361180551e-01 2.709814010625994030e+00 4.724676294171792357e+00 6.888944472236119942e+00 6.888944472236119942e+00 8.948710265358830185e+00 1.117257731878784810e+01
-8.879439719859929525e-01 2.709168702334215695e+00 4.724055463349188244e+00 6.887943971985990288e+00 6.887943971985992953e+00 8.947655680932285804e+00 1.117089604132827674e+01
-8.869434717358679610e-01 2.708523133021619955e+00 4.723434218183844457e+00 6.886943471735865963e+00 6.886943471735866851e+00 8.946600920977092031e+00 1.116921561476092073e+01
-8.859429714857428584e-01 2.707877302469784198e+00 4.722812558482766931e+00 6.885942971485740749e+00 6.885942971485740749e+00 8.945545985779146392e+00 1.116753603921126548e+01
-8.849424712356177558e-01 2.707231210460026460e+00 4.722190484053196080e+00 6.884942471235617312e+00 6.884942471235618200e+00 8.944490875625513482e+00 1.116585731480375543e+01
-8.839419709854927643e-01 2.706584856773377012e+00 4.721567994702666304e+00 6.883941970985491210e+00 6.883941970985492986e+00 8.943435590804293511e+00 1.116417944166163068e+01
-8.829414707353676617e-01 2.705938241190608551e+00 4.720945090238973130e+00 6.882941470735368661e+00 6.882941470735369549e+00 8.942380131604842575e+00 1.116250241990706016e+01
-8.819409704852426701e-01 2.705291363492245083e+00 4.720321770470166101e+00 6.881940970485241671e+00 6.881940970485242559e+00 8.941324498317557712e+00 1.116082624966101733e+01
-8.809404702351175676e-01 2.704644223458517516e+00 4.719698035204594078e+00 6.880940470235115569e+00 6.880940470235116457e+00 8.940268691233997700e+00 1.115915093104337430e+01
