-1.000000000000000000e+00 3.302211564998567717e+00 5.208136279637585631e+00 7.999999999999996447e+00 7.999999999999999112e+00 1.000000000000000178e+01 1.348965215536383688e+01
-9.989994997498748974e-01 3.301319441173082847e+00 5.207549533594352020e+00 7.997998999499747796e+00 7.997998999499748685e+00 9.998284646389734576e+00 1.348484237684181331e+01
-9.979989994997499059e-01 3.300426813483515964e+00 5.206962034964622177e+00 7.995997998999499146e+00 7.995997998999500034e+00 9.996568871323402661e+00 1.348003427622644423e+01
-9.969984992496248033e-01 3.299533681427393006e+00 5.206373782536055650e+00 7.993996998499249607e+00 7.993996998499253159e+00 9.994852673588521697e+00 1.347522785644501297e+01
-9.959979989994997007e-01 3.298640044501273572e+00 5.205784775094355332e+00 7.991995997998994739e+00 7.991995997998997403e+00 9.993136051970976652e+00 1.347042312042940004e+01
-9.949974987493747092e-01 3.297745902200742041e+00 5.205195011423267459e+00 7.989994997498749640e+00 7.989994997498750529e+00 9.991419005254915220e+00 1.346562007111605475e+01
-9.939969984992496066e-01 3.296851254020451094e+00 5.204604490304558517e+00 7.987993996998497437e+00 7.987993996998497437e+00 9.989701532222825975e+00 1.346081871144612663e+01
-9.929964982491246150e-01 3.295956099454049326e+00 5.204013210518061427e+00 7.985992996498246121e+00 7.985992996498249674e+00 9.987983631655515282e+00 1.345601904436535889e+01
-9.919959979989995125e-01 3.295060437994234981e+00 5.203421170841627585e+00 7.983991995998001912e+00 7.983991995998001912e+00 9.986265302332096638e+00 1.345122107282406176e+01
-9.909954977488744099e-01 3.294164269132740408e+00 5.202828370051133078e+00 7.981990995497749708e+00 7.981990995497755925e+00 9.984546543029985344e+00 1.344642479977714622e+01
-9.899949974987494183e-01 3.293267592360307638e+00 5.202234806920506216e+00 7.979989994997500169e+00 7.979989994997501945e+00 9.982827352525005082e+00 1.344163022818417197e+01
-9.889944972486243158e-01 3.292370407166727020e+00 5.201640480221700003e+00 7.977988994497248854e+00 7.977988994497254183e+00 9.981107729591260025e+00 1.343683736100931192e+01
-9.879939969984992132e-01 3.291472713040786147e+00 5.201045388724686802e+00 7.975987993997001091e+00 7.975987993997001979e+00 9.979387673001223646e+00 1.343204620122130066e+01
-9.869934967483742216e-01 3.290574509470291620e+00 5.200449531197481434e+00 7.973986993496746223e+00 7.973986993496748887e+00 9.977667181525719187e+00 1.342725675179348954e+01
-9.859929964982491191e-01 3.289675795942084147e+00 5.199852906406115416e+00 7.971985992996494907e+00 7.971985992996497572e+00 9.975946253933930308e+00 1.342246901570384665e+01
-9.849924962481240165e-01 3.288776571942011451e+00 5.199255513114655614e+00 7.969984992496247145e+00 7.969984992496251586e+00 9.974224888993411753e+00 1.341768299593490887e+01
-9.839919959979990249e-01 3.287876836954905180e+00 5.198657350085178486e+00 7.967983991995991389e+00 7.967983991996000270e+00 9.972503085470091122e+00 1.341289869547380675e+01
-9.829914957478739224e-01 3.286976590464632864e+00 5.198058416077793176e+00 7.965982991495747179e+00 7.965982991495753396e+00 9.970780842128256438e+00 1.340811611731229824e+01
-9.819909954977488198e-01 3.286075831954067716e+00 5.197458709850622860e+00 7.963981990995496751e+00 7.963981990995499416e+00 9.969058157730602332e+00 1.340333526444668699e+01
-9.809904952476238282e-01 3.285174560905069541e+00 5.196858230159805636e+00 7.961980990495245436e+00 7.961980990495248989e+00 9.967335031038205173e+00 1.339855613987791294e+01
-9.799899949974987257e-01 3.284272776798494498e+00 5.196256975759522057e+00 7.959979989994993232e+00 7.959979989994999450e+00 9.965611460810549715e+00 1.339377874661142442e+01
-9.789894947473737341e-01 3.283370479114208873e+00 5.195654945401937397e+00 7.957978989494747246e+00 7.957978989494749023e+00 9.963887445805502452e+00 1.338900308765732916e+01
-9.779889944972486315e-01 3.282467667331070871e+00 5.195052137837255835e+00 7.955977988994497707e+00 7.955977988994500372e+00 9.962162984779368458e+00 1.338422916603029655e+01
-9.769884942471235290e-01 3.281564340926934609e+00 5.194448551813676040e+00 7.953976988494248168e+00 7.953976988494255274e+00 9.960438076486870074e+00 1.337945698474950795e+01
-9.759879939969985374e-01 3.280660499378619921e+00 5.193844186077419600e+00 7.951975987993996853e+00 7.951975987994000405e+00 9.958712719681143355e+00 1.337468654683882008e+01
-9.749874937468734348e-01 3.279756142161959431e+00 5.193239039372722132e+00 7.949974987493748202e+00 7.949974987493749978e+00 9.956986913113780702e+00 1.336991785532653410e+01
